plant_SZ,seed_SZ,GS
CM32,CM34,0.883963661
CM32,CM35,0.890874723
CM32,CP11,0.912937342
CM32,CP12,0.893554809
CM32,DM11,0.66224493
CM32,DM12,0.782834463
CM32,DM13,0.87245995
CM32,DM21,0.886006466
CM32,DM22,0.920818075
CM32,DM23,0.851010305
CM32,DMG11,0.650606069
CM32,FF11,0.795542837
CM32,FP11,0.739013611
CM32,FP12,0.649684871
CM32,KU11,0.409965215
CM32,LBH11,0.560622705
CM32,LBH12,0.468301658
CM32,LBH13,0.630616922
CM32,LBH14,0.675987067
CM32,LBH15,0.757623388
CM32,LBH16,0.702771082
CM32,LBH21,0.435067768
CM32,LF11,0.779022558
CM32,LF12,0.837897881
CM32,LF13,0.8358231
CM32,LF14,0.825136473
CM32,LF15,0.852206794
CM32,LF21,0.786749202
CM32,LF22,0.784936892
CM32,LF23,0.708579261
CM32,M11,0.665899192
CM32,M21,0.678958152
