BECvar_site,BECvar_seed,HTp_pred
futCM31,M43,0.569103605
futCM31,M44,0.586474545
futCM31,M45,0.591952135
futCM31,M51,0.416696179
futCM31,M53,0.448716072
futCM31,M54,0.489916512
futCM31,M55,0.533120682
futCM31,M56,0.500244057
futCM31,MG11,0.797599517
futCM31,MG12,0.687317712
futCM31,MG13,0.673561716
futCM31,NF11,0.851513623
futCM31,NM11,0.451460415
futCM31,NM21,0.448117645
futCM31,PAD11,0.553636142
futCM31,PRP11,0.835734547
futCM31,SA11,0.390535553
futCM31,SA12,0.335571119
futCM31,SA21,0.226848148
futCM31,SA22,0.201898693
futCM31,SA31,0.305098224
futCM31,SA32,0.373540961
futCM31,SA33,0.371122557
futCM31,SA41,0.19715607
futCM31,SA42,0.253130457
futCM31,SA43,0.25591689
futCM31,UBH11,0.540093999
futCM31,UBH12,0.608632433
futCM31,UBH13,0.625798761
futCM31,UF11,0.579873086
futCM31,UF12,0.605266934
futCM31,UF13,0.557754043
futCM31,UF14,0.546029078
futCM31,UF15,0.54411471
futCM31,UF24,0.450167582
futCM31,UF25,0.425589112
futCM32,AP11,0.49369988
futCM32,BSA11,0.320264746
futCM32,BSA12,0.308267496
futCM32,CM11,0.453387859
futCM32,CM12,0.571390193
futCM32,CM13,0.517027046
futCM32,CM21,0.624774801
futCM32,CM22,0.633969222
futCM32,CM23,0.657480262
futCM32,CM24,0.709993067
futCM32,CM31,0.759132494
futCM32,CM32,0.822818642
futCM32,CM33,0.785860054
futCM32,CM34,0.823751698
futCM32,CM35,0.846946719
futCM32,CP11,0.901
futCM32,CP12,0.901
futCM32,DM11,0.593269816
futCM32,DM12,0.709641105
futCM32,DM13,0.809785157
futCM32,DM21,0.82985747
futCM32,DM22,0.901
futCM32,DM23,0.810961696
futCM32,DMG11,0.632318832
futCM32,FF11,0.795949661
futCM32,FP11,0.702290407
futCM32,FP12,0.643593608
futCM32,KU11,0.33556193
futCM32,LBH11,0.482297263
futCM32,LBH12,0.387478891
futCM32,LBH13,0.539161301
futCM32,LBH14,0.590101099
futCM32,LBH15,0.670711797
futCM32,LBH16,0.619403141
futCM32,LBH21,0.35680104
futCM32,LF11,0.694404398
futCM32,LF12,0.767738463
futCM32,LF13,0.770819857
futCM32,LF14,0.760555663
futCM32,LF15,0.799450099
futCM32,LF21,0.719224216
futCM32,LF22,0.727078491
futCM32,LF23,0.648795989
futCM32,M11,0.645942332
futCM32,M21,0.596815588
futCM32,M22,0.616075899
futCM32,M32,0.58458733
futCM32,M41,0.500401154
futCM32,M42,0.363300626
futCM32,M43,0.582725041
futCM32,M44,0.615848879
futCM32,M45,0.622553636
futCM32,M51,0.424608993
futCM32,M53,0.4634268
futCM32,M54,0.514943027
futCM32,M55,0.561833749
futCM32,M56,0.542846813
futCM32,MG11,0.784373048
futCM32,MG12,0.674758711
futCM32,MG13,0.641538356
futCM32,NF11,0.801967354
futCM32,NM11,0.359239831
futCM32,NM21,0.362204586
futCM32,PAD11,0.450872449
futCM32,PRP11,0.781212239
futCM32,SA11,0.422587107
futCM32,SA12,0.354529004
futCM32,SA21,0.249833551
futCM32,SA22,0.217041562
futCM32,SA31,0.321928562
futCM32,SA32,0.393166307
futCM32,SA33,0.407354136
futCM32,SA41,0.211826713
futCM32,SA42,0.269596948
futCM32,SA43,0.287644833
futCM32,UBH11,0.467502713
futCM32,UBH12,0.531865182
futCM32,UBH13,0.581570788
futCM32,UF11,0.627849317
futCM32,UF12,0.645260097
futCM32,UF13,0.600083396
futCM32,UF14,0.581202795
futCM32,UF15,0.570734116
futCM32,UF24,0.474663645
futCM32,UF25,0.448957116
futCM33,AP11,0.53113743
futCM33,BSA11,0.356431699
futCM33,BSA12,0.342907221
futCM33,CM11,0.488675288
futCM33,CM12,0.60944787
futCM33,CM13,0.555774815
futCM33,CM21,0.665113962
futCM33,CM22,0.67497794
futCM33,CM23,0.699083621
futCM33,CM24,0.750320098
futCM33,CM31,0.797511683
futCM33,CM32,0.856302591
futCM33,CM33,0.822667043
futCM33,CM34,0.853839912
futCM33,CM35,0.868253724
futCM33,CP11,0.899410725
futCM33,CP12,0.890004438
futCM33,DM11,0.630312678
futCM33,DM12,0.748876381
futCM33,DM13,0.844622268
futCM33,DM21,0.861025053
futCM33,DM22,0.900356292
futCM33,DM23,0.833104023
futCM33,DMG11,0.642498926
futCM33,FF11,0.812288477
futCM33,FP11,0.726256462
futCM33,FP12,0.659880844
futCM33,KU11,0.367567378
futCM33,LBH11,0.522625534
futCM33,LBH12,0.425866177
futCM33,LBH13,0.582355766
futCM33,LBH14,0.633527875
futCM33,LBH15,0.712943873
futCM33,LBH16,0.662936959
futCM33,LBH21,0.393906725
futCM33,LF11,0.73471737
futCM33,LF12,0.803020446
futCM33,LF13,0.795478873
futCM33,LF14,0.784322954
futCM33,LF15,0.822013869
futCM33,LF21,0.743332285
futCM33,LF22,0.750671858
futCM33,LF23,0.673854748
futCM33,M11,0.670490398
futCM33,M21,0.621179329
futCM33,M22,0.647809228
futCM33,M32,0.616148365
futCM33,M41,0.531901959
futCM33,M42,0.389824893
futCM33,M43,0.612089908
futCM33,M44,0.641709867
futCM33,M45,0.647153234
futCM33,M51,0.455670562
futCM33,M53,0.492725875
futCM33,M54,0.542275585
futCM33,M55,0.587583933
futCM33,M56,0.565621645
futCM33,MG11,0.794646127
futCM33,MG12,0.676899021
futCM33,MG13,0.657283329
futCM33,NF11,0.823248809
futCM33,NM11,0.392768056
futCM33,NM21,0.398680317
futCM33,PAD11,0.485467881
futCM33,PRP11,0.816359172
futCM33,SA11,0.446371513
futCM33,SA12,0.37998727
futCM33,SA21,0.267850233
futCM33,SA22,0.235391019
futCM33,SA31,0.346133963
futCM33,SA32,0.419161626
futCM33,SA33,0.429122576
futCM33,SA41,0.229718062
futCM33,SA42,0.290457063
futCM33,SA43,0.304416743
futCM33,UBH11,0.509735371
futCM33,UBH12,0.57555837
futCM33,UBH13,0.624710212
futCM33,UF11,0.649139758
futCM33,UF12,0.669283606
futCM33,UF13,0.623507643
futCM33,UF14,0.606702271
futCM33,UF15,0.598310095
futCM33,UF24,0.501597808
futCM33,UF25,0.475658801
futCM34,AP11,0.412831167
futCM34,BSA11,0.277315657
futCM34,BSA12,0.260294019
futCM34,CM11,0.375546505
futCM34,CM12,0.486134104
futCM34,CM13,0.43933686
futCM34,CM21,0.544232635
futCM34,CM22,0.556936448
futCM34,CM23,0.584736419
futCM34,CM24,0.64394786
futCM34,CM31,0.70289744
futCM34,CM32,0.788936366
futCM34,CM33,0.750481662
futCM34,CM34,0.823842461
futCM34,CM35,0.901
futCM34,CP11,0.840487042
futCM34,CP12,0.901
futCM34,DM11,0.507734339
futCM34,DM12,0.652518744
futCM34,DM13,0.770774171
futCM34,DM21,0.777975813
futCM34,DM22,0.901
futCM34,DM23,0.844757901
futCM34,DMG11,0.600646993
futCM34,FF11,0.838831489
futCM34,FP11,0.753390796
futCM34,FP12,0.72940788
futCM34,KU11,0.271515943
futCM34,LBH11,0.4130409
futCM34,LBH12,0.329947712
futCM34,LBH13,0.476852669
futCM34,LBH14,0.526871877
futCM34,LBH15,0.618167393
futCM34,LBH16,0.569268691
futCM34,LBH21,0.302461711
futCM34,LF11,0.662771314
futCM34,LF12,0.764594997
futCM34,LF13,0.800925417
futCM34,LF14,0.800993383
futCM34,LF15,0.831527667
futCM34,LF21,0.763966376
futCM34,LF22,0.772356094
futCM34,LF23,0.701929417
futCM34,M11,0.679178543
futCM34,M21,0.657270672
futCM34,M22,0.643947349
futCM34,M32,0.625455167
futCM34,M41,0.540133069
futCM34,M42,0.401329479
futCM34,M43,0.630006702
futCM34,M44,0.675213537
futCM34,M45,0.688644657
futCM34,M51,0.463086179
futCM34,M53,0.50849448
futCM34,M54,0.57021588
futCM34,M55,0.624458911
futCM34,M56,0.616011136
futCM34,MG11,0.796446755
futCM34,MG12,0.69053482
futCM34,MG13,0.648338429
futCM34,NF11,0.77279689
futCM34,NM11,0.295128403
futCM34,NM21,0.303017534
futCM34,PAD11,0.371388542
futCM34,PRP11,0.74142417
futCM34,SA11,0.478263075
futCM34,SA12,0.396144752
futCM34,SA21,0.290615235
futCM34,SA22,0.248778448
futCM34,SA31,0.360619638
futCM34,SA32,0.441836183
futCM34,SA33,0.470279235
futCM34,SA41,0.242357676
futCM34,SA42,0.308479863
futCM34,SA43,0.339757577
futCM34,UBH11,0.413347745
futCM34,UBH12,0.475605403
futCM34,UBH13,0.558010492
futCM34,UF11,0.684957254
futCM34,UF12,0.698154973
futCM34,UF13,0.661647331
futCM34,UF14,0.633757497
futCM34,UF15,0.619861287
futCM34,UF24,0.522242417
futCM34,UF25,0.495284905
futCM35,AP11,0.323062387
futCM35,BSA11,0.214209264
futCM35,BSA12,0.197358897
futCM35,CM11,0.290597674
futCM35,CM12,0.389225131
futCM35,CM13,0.347538405
futCM35,CM21,0.444223589
futCM35,CM22,0.457362947
futCM35,CM23,0.484434145
futCM35,CM24,0.544560215
futCM35,CM31,0.606699549
futCM35,CM32,0.703116793
futCM35,CM33,0.661491919
futCM35,CM34,0.753937988
futCM35,CM35,0.82439516
futCM35,CP11,0.760555436
futCM35,CP12,0.780987173
futCM35,DM11,0.40916093
futCM35,DM12,0.553313254
futCM35,DM13,0.677696453
futCM35,DM21,0.686130178
futCM35,DM22,0.774399409
futCM35,DM23,0.805701119
futCM35,DMG11,0.545989334
futCM35,FF11,0.806571213
futCM35,FP11,0.722753646
futCM35,FP12,0.728317233
futCM35,KU11,0.202800557
futCM35,LBH11,0.325858063
futCM35,LBH12,0.254904279
futCM35,LBH13,0.387319077
futCM35,LBH14,0.432830351
futCM35,LBH15,0.524982564
futCM35,LBH16,0.476259261
futCM35,LBH21,0.232163352
futCM35,LF11,0.579221143
futCM35,LF12,0.687962214
futCM35,LF13,0.756905365
futCM35,LF14,0.761450585
futCM35,LF15,0.791852058
futCM35,LF21,0.731525728
futCM35,LF22,0.74254865
futCM35,LF23,0.67688981
futCM35,M11,0.63948064
futCM35,M21,0.631308611
futCM35,M22,0.588330532
futCM35,M32,0.581885053
futCM35,M41,0.500765635
futCM35,M42,0.376911825
futCM35,M43,0.594836584
futCM35,M44,0.65062806
futCM35,M45,0.665082792
futCM35,M51,0.425004158
futCM35,M53,0.478828829
futCM35,M54,0.546877623
futCM35,M55,0.604157147
futCM35,M56,0.603022134
futCM35,MG11,0.755383443
futCM35,MG12,0.667940721
futCM35,MG13,0.603644528
futCM35,NF11,0.701741271
futCM35,NM11,0.222829191
futCM35,NM21,0.231309899
futCM35,PAD11,0.286712013
futCM35,PRP11,0.647570167
futCM35,SA11,0.462401433
futCM35,SA12,0.374230052
futCM35,SA21,0.28290939
futCM35,SA22,0.237191935
futCM35,SA31,0.341478486
futCM35,SA32,0.421741944
futCM35,SA33,0.461778029
futCM35,SA41,0.231814644
futCM35,SA42,0.296254904
futCM35,SA43,0.340356386
futCM35,UBH11,0.332306486
futCM35,UBH12,0.388309316
futCM35,UBH13,0.478097771
futCM35,UF11,0.667338573
futCM35,UF12,0.675006995
futCM35,UF13,0.641675738
futCM35,UF14,0.611143235
futCM35,UF15,0.593457982
futCM35,UF24,0.499986515
futCM35,UF25,0.473861821
futCP11,AP11,0.432335845
futCP11,BSA11,0.255293965
futCP11,BSA12,0.252460223
futCP11,CM11,0.403536524
futCP11,CM12,0.509312351
futCP11,CM13,0.455683565
futCP11,CM21,0.542010984
futCP11,CM22,0.54683134
futCP11,CM23,0.572854112
futCP11,CM24,0.614676911
futCP11,CM31,0.669667546
futCP11,CM32,0.723143855
futCP11,CM33,0.683826202
futCP11,CM34,0.727192223
futCP11,CM35,0.759273933
futCP11,CP11,0.819668899
futCP11,CP12,0.833767998
futCP11,DM11,0.536838448
futCP11,DM12,0.644892022
futCP11,DM13,0.734672805
futCP11,DM21,0.768207087
futCP11,DM22,0.790748268
futCP11,DM23,0.738692471
futCP11,DMG11,0.710809957
futCP11,FF11,0.792058638
futCP11,FP11,0.65670367
futCP11,FP12,0.582899789
futCP11,KU11,0.292718777
futCP11,LBH11,0.414823603
futCP11,LBH12,0.323290612
futCP11,LBH13,0.44746881
futCP11,LBH14,0.506966492
futCP11,LBH15,0.569197802
futCP11,LBH16,0.536709251
futCP11,LBH21,0.295260912
futCP11,LF11,0.57801327
futCP11,LF12,0.681326237
futCP11,LF13,0.668309247
futCP11,LF14,0.664047679
futCP11,LF15,0.705836621
futCP11,LF21,0.625085718
futCP11,LF22,0.63503006
futCP11,LF23,0.571831408
futCP11,M11,0.645233279
futCP11,M21,0.526476157
futCP11,M22,0.57416635
futCP11,M32,0.513998289
futCP11,M41,0.429729822
futCP11,M42,0.290230945
futCP11,M43,0.523178997
futCP11,M44,0.551168956
futCP11,M45,0.571604333
futCP11,M51,0.354231397
futCP11,M53,0.394157037
futCP11,M54,0.445173723
futCP11,M55,0.502715503
futCP11,M56,0.474874499
futCP11,MG11,0.832046208
futCP11,MG12,0.765372968
futCP11,MG13,0.697296056
futCP11,NF11,0.812927743
futCP11,NM11,0.314740249
futCP11,NM21,0.304651126
futCP11,PAD11,0.401385642
futCP11,PRP11,0.720896849
futCP11,SA11,0.345941133
futCP11,SA12,0.282004612
futCP11,SA21,0.191033358
futCP11,SA22,0.163173128
futCP11,SA31,0.254335673
futCP11,SA32,0.328238529
futCP11,SA33,0.338296673
futCP11,SA41,0.159000675
futCP11,SA42,0.214278898
futCP11,SA43,0.228551216
futCP11,UBH11,0.379066906
futCP11,UBH12,0.445353891
futCP11,UBH13,0.487167058
futCP11,UF11,0.53008416
futCP11,UF12,0.551557623
futCP11,UF13,0.51413838
futCP11,UF14,0.490915479
futCP11,UF15,0.488182726
futCP11,UF24,0.39452515
futCP11,UF25,0.370054913
futCP12,AP11,0.385566338
futCP12,BSA11,0.22864798
futCP12,BSA12,0.22529854
futCP12,CM11,0.360553253
futCP12,CM12,0.459655231
futCP12,CM13,0.410726523
futCP12,CM21,0.489153534
futCP12,CM22,0.49470034
futCP12,CM23,0.523553301
futCP12,CM24,0.563520349
futCP12,CM31,0.623240008
futCP12,CM32,0.679393914
futCP12,CM33,0.640686164
futCP12,CM34,0.696682806
futCP12,CM35,0.738358224
futCP12,CP11,0.789360625
futCP12,CP12,0.818699592
futCP12,DM11,0.487367787
futCP12,DM12,0.605802553
futCP12,DM13,0.696680472
futCP12,DM21,0.728041025
futCP12,DM22,0.754874205
futCP12,DM23,0.730046394
futCP12,DMG11,0.727982045
futCP12,FF11,0.8139166
futCP12,FP11,0.669305534
futCP12,FP12,0.599427479
futCP12,KU11,0.258829967
futCP12,LBH11,0.373969897
futCP12,LBH12,0.289563057
futCP12,LBH13,0.404028994
futCP12,LBH14,0.464815701
futCP12,LBH15,0.524078708
futCP12,LBH16,0.499504397
futCP12,LBH21,0.263926688
futCP12,LF11,0.536192784
futCP12,LF12,0.656150016
futCP12,LF13,0.646548179
futCP12,LF14,0.647956181
futCP12,LF15,0.687915328
futCP12,LF21,0.613621013
futCP12,LF22,0.625252722
futCP12,LF23,0.573023181
futCP12,M11,0.671873123
futCP12,M21,0.530098225
futCP12,M22,0.579656969
futCP12,M32,0.514401995
futCP12,M41,0.430446796
futCP12,M42,0.288313085
futCP12,M43,0.531393061
futCP12,M44,0.560764736
futCP12,M45,0.589089992
futCP12,M51,0.354134128
futCP12,M53,0.398032875
futCP12,M54,0.452434583
futCP12,M55,0.517388087
futCP12,M56,0.486657912
futCP12,MG11,0.901
futCP12,MG12,0.811755813
futCP12,MG13,0.730365022
futCP12,NF11,0.807759525
futCP12,NM11,0.280564988
futCP12,NM21,0.271685966
futCP12,PAD11,0.357316107
futCP12,PRP11,0.687773822
futCP12,SA11,0.347083683
futCP12,SA12,0.280902475
futCP12,SA21,0.191461612
futCP12,SA22,0.162681628
futCP12,SA31,0.254117553
futCP12,SA32,0.334373891
futCP12,SA33,0.34550822
futCP12,SA41,0.158578487
futCP12,SA42,0.218080641
futCP12,SA43,0.233727456
futCP12,UBH11,0.341188407
futCP12,UBH12,0.40684705
futCP12,UBH13,0.458463468
futCP12,UF11,0.521168748
futCP12,UF12,0.544908648
futCP12,UF13,0.512637925
futCP12,UF14,0.486754279
futCP12,UF15,0.487539879
futCP12,UF24,0.394289755
futCP12,UF25,0.36991237
futDM11,AP11,0.722822534
futDM11,BSA11,0.420208231
futDM11,BSA12,0.44893925
futDM11,CM11,0.70160858
futDM11,CM12,0.789272182
futDM11,CM13,0.72784206
futDM11,CM21,0.777913089
futDM11,CM22,0.76497044
futDM11,CM23,0.772599062
futDM11,CM24,0.770040401
futDM11,CM31,0.779379763
futDM11,CM32,0.745765487
futDM11,CM33,0.72700437
futDM11,CM34,0.66688671
futDM11,CM35,0.620648673
futDM11,CP11,0.813736701
futDM11,CP12,0.780174359
futDM11,DM11,0.81371558
futDM11,DM12,0.789896018
futDM11,DM13,0.790012219
futDM11,DM21,0.838059562
futDM11,DM22,0.761022505
futDM11,DM23,0.584506743
futDM11,DMG11,0.715630618
futDM11,FF11,0.60717873
futDM11,FP11,0.493531028
futDM11,FP12,0.370627074
futDM11,KU11,0.570165926
futDM11,LBH11,0.65969652
futDM11,LBH12,0.543970898
futDM11,LBH13,0.636163591
futDM11,LBH14,0.694067774
futDM11,LBH15,0.691426547
futDM11,LBH16,0.678204546
futDM11,LBH21,0.507444781
futDM11,LF11,0.626561967
futDM11,LF12,0.654011655
futDM11,LF13,0.540993193
futDM11,LF14,0.520750199
futDM11,LF15,0.560881023
futDM11,LF21,0.476724673
futDM11,LF22,0.4799532
futDM11,LF23,0.419197476
futDM11,M11,0.5221807
futDM11,M21,0.380670285
futDM11,M22,0.500011456
futDM11,M32,0.415570847
futDM11,M41,0.346156366
futDM11,M42,0.219841534
futDM11,M43,0.403453264
futDM11,M44,0.397809565
futDM11,M45,0.405825511
futDM11,M51,0.287936899
futDM11,M53,0.299684374
futDM11,M54,0.320485383
futDM11,M55,0.353196363
futDM11,M56,0.315464977
futDM11,MG11,0.693222209
futDM11,MG12,0.604729402
futDM11,MG13,0.611402186
futDM11,NF11,0.802182835
futDM11,NM11,0.586191782
futDM11,NM21,0.539785237
futDM11,PAD11,0.706812539
futDM11,PRP11,0.790906112
futDM11,SA11,0.237258002
futDM11,SA12,0.207551572
futDM11,SA21,0.124262623
futDM11,SA22,0.11364977
futDM11,SA31,0.185559398
futDM11,SA32,0.234328812
futDM11,SA33,0.218032686
futDM11,SA41,0.110191304
futDM11,SA42,0.147258853
futDM11,SA43,0.136413787
futDM11,UBH11,0.552250975
futDM11,UBH12,0.61714489
futDM11,UBH13,0.550115732
futDM11,UF11,0.375256953
futDM11,UF12,0.401492136
futDM11,UF13,0.36250608
futDM11,UF14,0.355881395
futDM11,UF15,0.361851296
futDM11,UF24,0.28756085
futDM11,UF25,0.269072396
futDM12,AP11,0.632679796
futDM12,BSA11,0.399939611
futDM12,BSA12,0.406442258
futDM12,CM11,0.602413603
futDM12,CM12,0.712033073
futDM12,CM13,0.656058873
futDM12,CM21,0.734258296
futDM12,CM22,0.734425421
futDM12,CM23,0.75789892
futDM12,CM24,0.782727728
futDM12,CM31,0.821764227
futDM12,CM32,0.834540456
futDM12,CM33,0.80813646
futDM12,CM34,0.80153921
futDM12,CM35,0.784646612
futDM12,CP11,0.915038541
futDM12,CP12,0.907876121
futDM12,DM11,0.739586356
futDM12,DM12,0.816928191
futDM12,DM13,0.86713062
futDM12,DM21,0.899037923
futDM12,DM22,0.875413985
futDM12,DM23,0.759784582
futDM12,DMG11,0.778046738
futDM12,FF11,0.796987866
futDM12,FP11,0.676148467
futDM12,FP12,0.55423789
futDM12,KU11,0.471150787
futDM12,LBH11,0.606565368
futDM12,LBH12,0.497392681
futDM12,LBH13,0.623265605
futDM12,LBH14,0.688970229
futDM12,LBH15,0.726744634
futDM12,LBH16,0.707343441
futDM12,LBH21,0.461758154
futDM12,LF11,0.701921773
futDM12,LF12,0.780090094
futDM12,LF13,0.69957636
futDM12,LF14,0.687544165
futDM12,LF15,0.727518318
futDM12,LF21,0.64367345
futDM12,LF22,0.649346995
futDM12,LF23,0.587856104
futDM12,M11,0.687965861
futDM12,M21,0.545433262
futDM12,M22,0.649612029
futDM12,M32,0.567440882
futDM12,M41,0.482767905
futDM12,M42,0.324085648
futDM12,M43,0.563114578
futDM12,M44,0.568249847
futDM12,M45,0.583392716
futDM12,M51,0.407824557
futDM12,M53,0.432659793
futDM12,M54,0.46859847
futDM12,M55,0.516327001
futDM12,M56,0.47524549
futDM12,MG11,0.848249784
futDM12,MG12,0.750386493
futDM12,MG13,0.743703479
futDM12,NF11,0.90105909
futDM12,NM11,0.497482144
futDM12,NM21,0.47832457
futDM12,PAD11,0.600256705
futDM12,PRP11,0.862259319
futDM12,SA11,0.361522208
futDM12,SA12,0.310982348
futDM12,SA21,0.201768931
futDM12,SA22,0.180481246
futDM12,SA31,0.280915401
futDM12,SA32,0.353508094
futDM12,SA33,0.342357623
futDM12,SA41,0.175166694
futDM12,SA42,0.232210705
futDM12,SA43,0.226320225
futDM12,UBH11,0.543398862
futDM12,UBH12,0.617695478
futDM12,UBH13,0.622939324
futDM12,UF11,0.532642843
futDM12,UF12,0.562834623
futDM12,UF13,0.523045522
futDM12,UF14,0.507608346
futDM12,UF15,0.513410407
futDM12,UF24,0.419616429
futDM12,UF25,0.395194014
futDM13,AP11,0.520877846
futDM13,BSA11,0.324804113
futDM13,BSA12,0.321271547
futDM13,CM11,0.487283994
futDM13,CM12,0.600569341
futDM13,CM13,0.545375866
futDM13,CM21,0.638447856
futDM13,CM22,0.643534177
futDM13,CM23,0.669129669
futDM13,CM24,0.710777295
futDM13,CM31,0.760522871
futDM13,CM32,0.807718936
futDM13,CM33,0.773135173
futDM13,CM34,0.802816598
futDM13,CM35,0.814543274
futDM13,CP11,0.901
futDM13,CP12,0.901
futDM13,DM11,0.627508964
futDM13,DM12,0.735807979
futDM13,DM13,0.820419
futDM13,DM21,0.845445151
futDM13,DM22,0.901
futDM13,DM23,0.787595413
futDM13,DMG11,0.716707324
futDM13,FF11,0.816965381
futDM13,FP11,0.697298058
futDM13,FP12,0.613158177
futDM13,KU11,0.364864793
futDM13,LBH11,0.50298623
futDM13,LBH12,0.402985264
futDM13,LBH13,0.539915421
futDM13,LBH14,0.600389792
futDM13,LBH15,0.663562022
futDM13,LBH16,0.629606124
futDM13,LBH21,0.370665225
futDM13,LF11,0.66800545
futDM13,LF12,0.76185211
futDM13,LF13,0.730012869
futDM13,LF14,0.722994646
futDM13,LF15,0.761050995
futDM13,LF21,0.678954816
futDM13,LF22,0.685857042
futDM13,LF23,0.617927501
futDM13,M11,0.677359655
futDM13,M21,0.575012455
futDM13,M22,0.633714053
futDM13,M32,0.572850666
futDM13,M41,0.485672555
futDM13,M42,0.334264476
futDM13,M43,0.572940557
futDM13,M44,0.595414676
futDM13,M45,0.612556416
futDM13,M51,0.409298232
futDM13,M53,0.442520148
futDM13,M54,0.489989693
futDM13,M55,0.543012315
futDM13,M56,0.514868413
futDM13,MG11,0.84064994
futDM13,MG12,0.744620128
futDM13,MG13,0.709971807
futDM13,NF11,0.901
futDM13,NM11,0.389905497
futDM13,NM21,0.38067627
futDM13,PAD11,0.484785825
futDM13,PRP11,0.804937217
futDM13,SA11,0.388005455
futDM13,SA12,0.324655858
futDM13,SA21,0.219611102
futDM13,SA22,0.19124335
futDM13,SA31,0.2929246
futDM13,SA32,0.368733083
futDM13,SA33,0.374100304
futDM13,SA41,0.185721387
futDM13,SA42,0.244592931
futDM13,SA43,0.2534758
futDM13,UBH11,0.465257799
futDM13,UBH12,0.535141694
futDM13,UBH13,0.573498241
futDM13,UF11,0.577346024
futDM13,UF12,0.600567242
futDM13,UF13,0.561624751
futDM13,UF14,0.539370087
futDM13,UF15,0.536857845
futDM13,UF24,0.439861292
futDM13,UF25,0.41425078
futDM21,AP11,0.507304341
futDM21,BSA11,0.299740976
futDM21,BSA12,0.300881976
futDM21,CM11,0.476975989
futDM21,CM12,0.586953949
futDM21,CM13,0.528911531
futDM21,CM21,0.615988217
futDM21,CM22,0.618354163
futDM21,CM23,0.641639698
futDM21,CM24,0.67867139
futDM21,CM31,0.726447745
futDM21,CM32,0.764746403
futDM21,CM33,0.728179437
futDM21,CM34,0.74878918
futDM21,CM35,0.76204491
futDM21,CP11,0.901
futDM21,CP12,0.901
futDM21,DM11,0.615024282
futDM21,DM12,0.70476732
futDM21,DM13,0.781043582
futDM21,DM21,0.81875566
futDM21,DM22,0.821594729
futDM21,DM23,0.73454879
futDM21,DMG11,0.73003757
futDM21,FF11,0.773680803
futDM21,FP11,0.642563106
futDM21,FP12,0.549613722
futDM21,KU11,0.354860701
futDM21,LBH11,0.48162828
futDM21,LBH12,0.380526036
futDM21,LBH13,0.508687479
futDM21,LBH14,0.569678203
futDM21,LBH15,0.624922509
futDM21,LBH16,0.592309479
futDM21,LBH21,0.349234107
futDM21,LF11,0.620027339
futDM21,LF12,0.707330795
futDM21,LF13,0.6713976
futDM21,LF14,0.661635935
futDM21,LF15,0.704960876
futDM21,LF21,0.619298484
futDM21,LF22,0.627328128
futDM21,LF23,0.560034092
futDM21,M11,0.635926813
futDM21,M21,0.514249991
futDM21,M22,0.580128515
futDM21,M32,0.513492741
futDM21,M41,0.429496334
futDM21,M42,0.287659232
futDM21,M43,0.515889003
futDM21,M44,0.535717094
futDM21,M45,0.550984706
futDM21,M51,0.354790307
futDM21,M53,0.388635892
futDM21,M54,0.43294087
futDM21,M55,0.483997804
futDM21,M56,0.452676585
futDM21,MG11,0.823784194
futDM21,MG12,0.744275343
futDM21,MG13,0.695179175
futDM21,NF11,0.839504533
futDM21,NM11,0.377694063
futDM21,NM21,0.362369771
futDM21,PAD11,0.475850591
futDM21,PRP11,0.768418663
futDM21,SA11,0.335202598
futDM21,SA12,0.277544911
futDM21,SA21,0.183661972
futDM21,SA22,0.159090476
futDM21,SA31,0.249761439
futDM21,SA32,0.318751416
futDM21,SA33,0.321424234
futDM21,SA41,0.154857194
futDM21,SA42,0.206890555
futDM21,SA43,0.21413812
futDM21,UBH11,0.433713208
futDM21,UBH12,0.50248112
futDM21,UBH13,0.525642391
futDM21,UF11,0.51793287
futDM21,UF12,0.541107651
futDM21,UF13,0.50053205
futDM21,UF14,0.481295672
futDM21,UF15,0.479863381
futDM21,UF24,0.386866733
futDM21,UF25,0.362739337
futDM22,AP11,0.426520197
futDM22,BSA11,0.264160496
futDM22,BSA12,0.254825437
futDM22,CM11,0.392252533
futDM22,CM12,0.502188918
futDM22,CM13,0.450013445
futDM22,CM21,0.548644259
futDM22,CM22,0.556941564
futDM22,CM23,0.582207272
futDM22,CM24,0.633777479
futDM22,CM31,0.688994361
futDM22,CM32,0.758837464
futDM22,CM33,0.718460175
futDM22,CM34,0.772774763
futDM22,CM35,0.811102427
futDM22,CP11,0.829946983
futDM22,CP12,0.836803178
futDM22,DM11,0.526519886
futDM22,DM12,0.647330161
futDM22,DM13,0.752200012
futDM22,DM21,0.775247072
futDM22,DM22,0.822420239
futDM22,DM23,0.782794585
futDM22,DMG11,0.64244225
futDM22,FF11,0.798216664
futDM22,FP11,0.686574525
futDM22,FP12,0.636985304
futDM22,KU11,0.283056099
futDM22,LBH11,0.414828593
futDM22,LBH12,0.325974315
futDM22,LBH13,0.463551996
futDM22,LBH14,0.516995468
futDM22,LBH15,0.594957452
futDM22,LBH16,0.550193401
futDM22,LBH21,0.297941268
futDM22,LF11,0.620381984
futDM22,LF12,0.71597257
futDM22,LF13,0.729064123
futDM22,LF14,0.724431116
futDM22,LF15,0.762871844
futDM22,LF21,0.684391209
futDM22,LF22,0.693431718
futDM22,LF23,0.621266051
futDM22,M11,0.640086903
futDM22,M21,0.574199653
futDM22,M22,0.590225475
