BECvar_site,BECvar_seed,HTp_pred
CM32,CM34,0.876730466
CM32,CM35,0.902604012
CM32,CP11,0.881479014
CM32,CP12,0.866459174
CM32,DM11,0.628827931
CM32,DM12,0.739722486
CM32,DM13,0.838464279
CM32,DM21,0.848675417
CM32,DM22,0.901692527
CM32,DM23,0.871103188
CM32,DMG11,0.607879042
CM32,FF11,0.810796144
CM32,FP11,0.78436653
CM32,FP12,0.745985875
CM32,KU11,0.388183014
CM32,LBH11,0.526492886
CM32,LBH12,0.439626256
CM32,LBH13,0.601965461
CM32,LBH14,0.640329215
CM32,LBH15,0.73112975
CM32,LBH16,0.669153855
CM32,LBH21,0.408710794
CM32,LF11,0.769892441
CM32,LF12,0.822870751
CM32,LF13,0.856634128
CM32,LF14,0.849208794
CM32,LF15,0.875392074
CM32,LF21,0.826066899
CM32,LF22,0.832056356
CM32,LF23,0.775334922
